main_id sp_type plx_value plx_err teff logg fe_h vmag kmag
"TYC 8667-818-1" "" 5.1705 0.0142000000923872 "" "" "" 10.239999771118164 8.557999610900879
"TYC 7175-2039-1" "" 7.6686 0.012600000016391277 "" "" "" 10.300000190734863 8.664999961853027
TOI-4150 "" 1.5384 0.012000000104308128 "" "" "" 13.491999626159668 11.59000015258789
"CD-40 13747" sdO 1.7459 0.025599999353289604 6860.0 4.369999885559082 "" 11.819999694824219 11.66100025177002
"TYC 7926-1342-1" "" 1.4192 0.021700000390410423 "" "" "" 12.170000076293945 10.847000122070312
Kepler-813 G3 0.8538 0.2531000077724457 5662.25 4.396000027656555 -0.14499999831120172 "" 13.121999740600586
KOI-2474 "" 1.2101 0.09759999811649323 5336.4 4.576750040054321 -0.2267499975860119 14.371000289916992 12.423999786376953
TOI-945 "" 1.9488 0.014000000432133675 6639.0 3.872999986012777 "" 11.461000442504883 10.482999801635742
"UCAC4 633-034538" "" 3.7696 0.014000000432133675 "" "" "" 11.864999771118164 10.119000434875488
"TYC 9235-1732-1" "" 5.4305 0.01140000019222498 "" "" "" 11.390000343322754 9.260000228881836
"TYC 4275-155-1" "" 2.6133 0.01269999984651804 "" "" "" 10.029999732971191 8.845999717712402
"WISE J041022.71+150248.4" Y0 151.3 2.0 "" "" "" "" 19.90999984741211
TOI-3590 "" 1.0317 0.016899999231100082 "" "" "" 12.803999900817871 11.543999671936035
"TYC 7410-1228-1" "" 1.9939 0.014299999922513962 "" "" "" 12.09000015258789 10.713000297546387
"HD  14067" G9III 7.1092 0.0210999995470047 4858.0 2.7200000286102295 -0.12250000238418579 6.510000228881836 4.0970001220703125
"UCAC4 483-053179" "" 6.7674 0.1331000030040741 4376.0 4.511249899864197 0.01850000023841858 14.180000305175781 10.416999816894531
"HD 124747" A8V 5.9528 0.018200000748038292 "" "" "" 8.529999732971191 7.739999771118164
TOI-3404 "" 1.9593 0.011599999852478504 "" "" "" 12.737000465393066 11.741999626159668
"BD-16  3681" "" 12.4802 0.09080000221729279 5267.666666666667 4.374333302179973 0.07699999958276749 10.130000114440918 7.9120001792907715
KOI-4716 F8V 2.0443 0.010099999606609344 6020.0 4.161999974931989 0.07774999924004078 "" 10.982000350952148
"UCAC4 605-062060" "" 1.7679 0.03139999881386757 "" "" "" "" 11.932999610900879
TOI-3895 "" 1.8921 0.014100000262260437 "" "" "" 13.407999992370605 11.704000473022461
"TYC 7921-2378-1" "" 1.49 0.6000000238418579 6282.0 3.7197000980377197 0.19499999284744263 12.199999809265137 10.126999855041504
Kepler-470 F3V 1.05 0.009399999864399433 6413.75 4.087454535744407 -0.12051666636640827 "" 12.034000396728516
"UCAC4 622-051574" "" 0.9921 0.010599999688565731 "" "" "" 13.550000190734863 12.16100025177002
TOI-2711 "" 2.1368 0.020500000566244125 "" "" "" 13.991000175476074 11.647000312805176
KOI-5511 "" 1.6116 0.008700000122189522 5753.666666666667 4.007799943288167 -0.04954999933640162 12.529999732971191 10.809000015258789
KOI-1587 "" 1.1371 0.026000000536441803 5007.0 4.539999961853027 "" "" 13.62600040435791
KOI-7389 K0III 0.6976 0.008299999870359898 4963.333333333333 2.9302500188350677 0.037911111695898905 12.477999687194824 9.956000328063965
"TYC 1398-481-1" "" 7.2188 0.01850000023841858 5755.0 4.386000156402588 -0.02850000001490116 10.100000381469727 8.694999694824219
"TYC 1234-642-1" "" 2.8474 0.30799999833106995 5680.5 4.239449977874756 -0.11600000411272049 11.34000015258789 9.734000205993652
TOI-3237 "" 0.99 0.017000000923871994 "" "" "" 13.291000366210938 12.286999702453613
TOI-3584 "" "" "" "" "" "" 12.670999526977539 10.732000350952148
TOI-3270 "" "" "" "" "" "" 12.979999542236328 10.708000183105469
"UCAC4 845-000264" "" 2.5461 0.012600000016391277 "" "" "" 13.89900016784668 11.970000267028809
TOI-1828 "" 2.6598 0.010599999688565731 "" "" "" 11.970000267028809 10.17300033569336
"2MASS J15240603-3954334" "" 6.3943 0.044199999421834946 "" "" "" "" 11.987000465393066
"UCAC4 450-136586" "" "" "" "" "" "" 14.010000228881836 12.12600040435791
"TYC 4841-907-1" "" 0.92 0.4300000071525574 "" "" "" 11.029999732971191 10.329000473022461
TOI-3670 "" 2.0897 0.013100000098347664 "" "" "" 13.631999969482422 11.515999794006348
"LP  271-25" M9Ve 91.1634 0.09939999878406525 2302.3333333333335 4.690000057220459 -0.1899999976158142 "" 10.744000434875488
"2MASS J19153859-1747511" "" 1.2084 0.26759999990463257 "" "" "" "" 14.607000350952148
KOI-4813 "" 1.5054 0.030500000342726707 "" "" "" "" 13.246000289916992
"CD-49 13692" F5 2.8552 0.030899999663233757 6056.333333333333 3.703000068664551 "" 10.260000228881836 8.991999626159668
TOI-2929 "" 2.1541 0.012799999676644802 "" "" "" 14.00100040435791 12.0
Kepler-518 "" 2.9756 0.009800000116229057 5869.363636363636 4.378300046920776 -0.15499999932944775 12.614999771118164 11.109000205993652
"UCAC4 725-065083" "" 2.336 0.010499999858438969 "" "" "" 12.748000144958496 11.194999694824219
"UCAC4 456-049771" "" 5.0413 0.017400000244379044 4555.0 4.6707000732421875 -0.7080000042915344 14.213000297546387 11.22599983215332
TOI-3348 "" 1.5023 0.07109999656677246 "" "" "" 12.229999542236328 10.718999862670898
"UCAC4 512-135729" "" 3.4243 0.02199999988079071 "" "" "" 13.781000137329102 11.298999786376953
TOI-374 "" 1.3945 0.022700000554323196 "" "" "" 13.5649995803833 11.996999740600586
"CD-41  7923" "" 5.7294 0.018699999898672104 5645.285714285715 4.395571368081229 0.28414285608700346 11.100000381469727 9.461000442504883
"UCAC4 741-053845" "" 6.7748 0.023099999874830246 "" "" "" "" 11.843000411987305
KOI-5202 "" 0.9342 0.018300000578165054 5600.0 4.170000076293945 0.07999999821186066 "" 13.152999877929688
"CPD-82   282" "" 7.4183 0.012900000438094139 "" "" "" 10.600000381469727 8.894000053405762
KOI-6918 "" 0.6466 0.06459999829530716 5662.5 4.679999828338623 -0.5799999833106995 "" 13.001999855041504
"HD 109860" A0V 4.6178 0.04019999876618385 9677.0 "" "" 6.334000110626221 6.230999946594238
"* eps Sge" G8IIIv 5.7371 0.048500001430511475 4976.666666666667 2.5700000127156577 0.02666666607062022 5.658999919891357 3.7009999752044678
"TYC 7188-1151-1" "" 5.4736 0.018200000748038292 "" "" "" 12.076000213623047 10.102999687194824
"UCAC4 156-037707" "" 1.0177 0.017000000923871994 "" "" "" 13.13700008392334 11.569999694824219
KOI-6368 "" 0.5575 0.02969999983906746 "" "" "" "" 14.387999534606934
"UCAC4 268-195124" "" 2.6009 0.11659999936819077 "" "" "" "" 12.788999557495117
NGTS-14A K1V 3.1209 0.016599999740719795 5187.0 4.199999809265137 0.10000000149011612 13.293999671936035 11.305000305175781
"UCAC4 500-142797" "" 1.7679 0.013399999588727951 "" "" "" 12.956000328063965 11.423999786376953
TOI-3295 "" 0.9709 0.01600000075995922 "" "" "" 13.458000183105469 12.333000183105469
"LSPM J0235+4816" "" 19.6693 0.015699999406933784 "" "" "" "" 7.863999843597412
"UCAC4 489-134241" "" 1.9501 0.019500000402331352 "" "" "" 14.281999588012695 12.246000289916992
"TYC 1987-1212-1" "" 2.8083 0.022299999371170998 "" "" "" 11.1899995803833 10.059000015258789
TOI-2688 "" 2.7692 0.023900000378489494 "" "" "" "" 10.322999954223633
"TYC 5319-83-1" "" 10.621 0.012299999594688416 "" "" "" 11.029999732971191 8.906999588012695
"UCAC4 746-084794" "" 0.9804 0.010900000110268593 "" "" "" "" 11.211000442504883
KOI-5578 G2V 3.3543 0.3790999948978424 5648.076923076923 3.9567538774930515 -0.0017454546283591878 11.210000038146973 9.519000053405762
"UCAC4 800-008655" "" "" "" "" "" "" "" 12.208999633789062
"TYC 4377-1488-1" "" 4.7346 0.016200000420212746 "" "" "" 12.020000457763672 10.140999794006348
"BD+72   609" F8 5.6099 0.011300000362098217 6130.0 4.269999980926514 0.1599999964237213 10.289999961853027 8.871999740600586
"UCAC4 531-002810" "" 6.8162 0.1379999965429306 "" "" "" 17.2810001373291 12.277000427246094
K2-38 "" 5.2474 0.02329999953508377 5653.466666666666 4.296520042419433 0.2509666681289673 11.34000015258789 9.470000267028809
"PM J04205+8131" M3.0V 24.9996 0.019500000402331352 "" "" "" 13.019000053405762 8.656999588012695
"BD+29  2016" F5 5.7764 0.021700000390410423 6436.0 4.375999927520752 -0.23800000548362732 10.020000457763672 8.920000076293945
"UCAC4 434-119006" "" 1.8512 0.02630000002682209 "" "" "" 14.95199966430664 12.753999710083008
TOI-3396 "" 1.1283 0.013299999758601189 "" "" "" 12.996999740600586 11.670999526977539
TOI-3281 "" 2.1287 0.021800000220537186 "" "" "" 11.869999885559082 10.166999816894531
TOI-3258 "" "" "" "" "" "" 13.739999771118164 10.869999885559082
TOI-2859 "" 0.9533 0.010900000110268593 6333.0 4.043799877166748 0.0010000000474974513 "" 12.03600025177002
"UCAC4 575-026709" "" 0.2065 0.018799999728798866 "" "" "" 12.470000267028809 ""
"UCAC4 342-077232" "" 3.7231 0.02199999988079071 5866.0 4.249000072479248 -0.11354999616742134 12.083000183105469 10.24899959564209
"UCAC4 318-240084" "" 3.4311 0.044199999421834946 "" "" "" "" 12.331000328063965
"BD+06  2168" G0 4.8957 0.014499999582767487 6027.0 4.311999797821045 0.12999999523162842 10.3100004196167 8.843999862670898
TOI-2686 "" 1.1476 0.011599999852478504 6053.0 4.0817999839782715 -0.5410000085830688 "" 12.107000350952148
"UCAC4 285-016737" "" 1.5212 0.011699999682605267 "" "" "" 12.734999656677246 11.069999694824219
TOI-3768 "" 0.7969 0.0142000000923872 "" "" "" 13.434000015258789 12.20300006866455
KOI-5515 G0.5V 0.3849 0.1632000058889389 5990.142857142857 4.37128564289638 -0.479714287178857 "" 12.378000259399414
KOI-6342 "" 1.4771 0.009600000455975533 "" "" "" "" 11.140000343322754
Kepler-1130 K0V 3.9488 0.011599999852478504 5378.45 4.491852659928171 0.14113333500507805 12.611000061035156 10.661999702453613
TOI-3607 "" "" "" "" "" "" 14.107999801635742 11.123000144958496
"TYC 2627-2049-1" "" 1.485 0.014999999664723873 "" "" "" 11.3100004196167 10.47700023651123
"UCAC4 436-119892" "" 1.9265 0.018400000408291817 "" "" "" 14.321999549865723 12.267999649047852
HATS-6 M1V 5.8925 0.01889999955892563 3770.0 4.690000057220459 0.3033333371082942 15.15999984741211 11.223999977111816
"2MASS J08530165+1525218" M4.5V 10.017 0.08479999750852585 3036.0 "" -0.13699999451637268 "" 13.25100040435791
"UCAC4 563-040639" "" 2.4452 0.18019999563694 "" "" "" "" 12.855999946594238
"HD 116759" F0III/IV 2.4059 0.05469999834895134 7034.0 3.9606666564941406 "" 9.968000411987305 9.093999862670898
TOI-3854 "" 1.7202 0.013199999928474426 "" "" "" 13.824000358581543 12.149999618530273
TOI-2949 "" 1.5666 0.015799999237060547 "" "" "" 13.840999603271484 12.121999740600586
TOI-2075 K7 13.4203 0.0142000000923872 4518.25 4.663924932479858 -0.12326666464408238 12.527999877929688 9.154999732971191
"UCAC4 533-126464" "" 2.009 0.01979999989271164 "" "" "" 11.517999649047852 10.196999549865723
"V* CQ Tau" F5IVe 6.6946 0.05999999865889549 6000.0 2.5 0.14000000059604645 10.0 6.172999858856201
"UCAC4 520-048581" "" 4.643 0.01549999974668026 4763.0 4.599999904632568 0.05999999865889549 13.555999755859375 10.979000091552734
"UCAC4 624-126941" "" 1.2205 0.03220000118017197 "" "" "" 14.031999588012695 12.34000015258789
"UCAC4 348-078178" "" 2.4176 0.029500000178813934 "" "" "" 15.395000457763672 12.529999732971191
TOI-2645 "" 2.7716 0.012199999764561653 5461.0 4.446400165557861 0.07999999821186066 "" 11.279000282287598
TOI-2797 "" 1.5214 0.01600000075995922 "" "" "" 13.87399959564209 12.144000053405762
"HD 143006" G5IVe 5.9759 0.018200000748038292 5900.125 4.128500044345856 0.08602857057537351 10.140000343322754 7.052999973297119
TOI-761 "" 15.0394 0.01769999973475933 "" "" "" "" 8.97700023651123
"CD-50 11233" G0 3.65 4.659999847412109 "" "" "" 10.595000267028809 9.031000137329102
"CD-47  5910" "" "" "" "" "" "" 11.020000457763672 9.39900016784668
"** TOI 4061A" "" 1.6386 0.06539999693632126 "" "" "" "" ""
"BD-00  4534" K0 15.9696 0.024399999529123306 5080.0 4.478366851806641 -0.130666666974624 "" 8.029000282287598
"TYC 3929-1914-1" "" 0.8625 0.05169999971985817 "" "" "" 12.8100004196167 11.059000015258789
TOI-3873 "" 1.3374 0.015300000086426735 "" "" "" 13.085000038146973 11.654999732971191
TOI-1883 "" 8.5081 0.024000000208616257 "" "" "" 15.638999938964844 10.994000434875488
"UCAC2  31290334" F8V 0.9095 0.0284000001847744 "" "" "" 15.149999618530273 13.359999656677246
KOI-7252 "" 1.0006 0.015699999406933784 5912.0 4.329999923706055 0.03999999910593033 "" 12.934000015258789
"TYC 1151-1410-1" "" 3.063 0.01590000092983246 "" "" "" 10.569999694824219 9.269000053405762
KOI-4209 "" 0.6772 0.06419999897480011 "" "" "" "" 13.993000030517578
KOI-1962 "" 0.9081 0.33000001311302185 5905.333333333333 4.163715399228609 -0.07875833303357165 10.956999778747559 9.454999923706055
"HD  87240" ApSi 0.7422 0.07930000126361847 "" "" "" 9.90999984741211 9.689000129699707
"UCAC4 660-064060" "" 1.2389 0.009700000286102295 "" "" "" 13.409000396728516 11.91100025177002
TOI-3551 "" 1.4641 0.01679999940097332 "" "" "" 12.149999618530273 10.6899995803833
"UCAC4 333-077354" "" 2.0481 0.018200000748038292 6230.0 4.2210001945495605 0.006000000052154064 12.467000007629395 11.031999588012695
"HD 270736" K2 7.4249 0.012500000186264515 5492.571428571428 4.5194000516619 -0.052728570997714996 11.130000114440918 9.3100004196167
"RX J1746.7+7047" "" 6.4156 0.10639999806880951 "" "" "" 13.470999717712402 9.963000297546387
"UCAC4 495-138480" "" 3.0369 0.013799999840557575 "" "" "" 12.116999626159668 10.531999588012695
"UCAC4 551-003893" "" 5.2933 0.014399999752640724 "" "" "" "" 10.776000022888184
"2MASSI J0536199-192039" L2 21.1 1.600000023841858 1666.5 4.605000019073486 "" "" 13.854000091552734
"2MASS J09044078+2055533" "" 1.1159 0.01489999983459711 6310.0 3.8299999237060547 -0.20999999344348907 "" 11.28600025177002
"UCAC4 698-002596" "" 1.5415 0.017899999395012856 "" "" "" 13.512999534606934 11.753999710083008
TOI-3553 "" 2.5449 0.49570000171661377 "" "" "" 11.460000038146973 10.28499984741211
"UCAC4 514-050116" "" 1.5698 0.014999999664723873 "" "" "" 12.810999870300293 11.28600025177002
"LP  754-21" "" 17.2829 0.01730000041425228 "" "" "" 13.670000076293945 9.506999969482422
"UCAC4 737-099574" "" 1.2986 0.014800000004470348 "" "" "" 14.29800033569336 12.121999740600586
"TYC 4425-2145-1" "" 1.7145 0.01080000028014183 "" "" "" 11.899999618530273 10.722000122070312
"TYC 2511-760-1" G2 7.1944 0.020099999383091927 5881.0 4.460000038146973 0.01600000075995922 10.489999771118164 9.012999534606934
"MLLA  331" M5.5 "" "" "" "" "" "" 15.449999809265137
KOI-5230 "" 0.7651 0.01080000028014183 5250.0 3.1700000762939453 -0.5 "" 11.362000465393066
TOI-1886 "" 1.8603 0.020899999886751175 "" "" "" "" 12.105999946594238
"V* V534 Aur" F2V 2.134 0.021299999207258224 7060.0 4.03000020980835 -0.23999999463558197 10.430000305175781 9.331000328063965
"TYC  719-673-1" "" 1.8428 0.020400000736117363 "" "" "" 11.21500015258789 10.517000198364258
"UCAC4 800-020505" "" 17.8768 0.013000000268220901 "" "" "" 13.123000144958496 9.38599967956543
"2MASS J14441864+8426548" "" 16.1615 0.013299999758601189 "" "" "" "" 9.378999710083008
"TYC 2666-1097-1" G1.5IV-V 3.1749 0.012900000438094139 5757.75 4.335450053215027 -0.042375000193715096 12.359999656677246 10.449000358581543
KOI-1872 "" 0.5517 0.026100000366568565 5485.333333333333 4.333599885304769 -0.16566666712363562 "" 14.039999961853027
"UCAC4 481-001290" "" 3.1741 0.018400000408291817 5002.0 4.653599977493286 -0.006000000983476639 13.970000267028809 11.718999862670898
TOI-2481 "" 6.6327 0.02410000003874302 "" "" "" 11.430000305175781 9.607999801635742
TOI-3782 "" 1.4728 0.014800000004470348 "" "" "" 12.456000328063965 11.220000267028809
TOI-2350 "" 5.3462 0.019999999552965164 "" "" "" 11.220000267028809 9.557000160217285
TOI-3998 "" 2.4433 0.010900000110268593 "" "" "" "" 10.906000137329102
KOI-7361 "" 1.3249 0.03319999948143959 "" "" "" "" 13.772000312805176
KOI-3111 F6IV 2.2332 0.01119999960064888 5953.222222222223 4.263250023126602 -0.057857141963073185 "" 11.352999687194824
"HD 202432" K2 6.1879 0.014399999752640724 4494.666666666667 2.380500078201294 -0.042333332200845085 6.880000114440918 4.360000133514404
"UCAC4 589-014173" "" 4.167 0.015599999576807022 6139.0 4.197000026702881 -0.0025000013411045074 12.41100025177002 9.473999977111816
"UCAC4 385-012163" "" 3.9673 0.012500000186264515 "" "" "" 12.883000373840332 10.82800006866455
TOI-3409 "" 2.7092 0.01360000018030405 "" "" "" 11.9399995803833 10.861000061035156
"LP  230-9" "" 21.6553 0.05009999871253967 "" "" "" "" 11.439000129699707
"HD 238626" G5 9.6302 0.011300000362098217 "" "" "" 9.460000038146973 7.809999942779541
"UCAC4 240-084670" "" 1.2356 0.01510000042617321 "" "" "" "" 11.824999809265137
KOI-6513 "" 1.7666 0.05079999938607216 "" "" "" "" 12.687000274658203
"[BMZ2001] S Ori J053844.5-025512" "" "" "" "" "" "" "" ""
TOI-3248 "" 1.7146 0.01549999974668026 "" "" "" 13.343999862670898 11.602999687194824
"UCAC4 466-046883" "" 8.7639 0.03099999949336052 "" "" "" 16.24799919128418 11.911999702453613
"UCAC4 217-039132" DAH 48.8343 0.025100000202655792 6101.0 8.057000160217285 "" "" 14.407999992370605
"Cl* IC  348     MM      51" "" "" "" "" "" "" "" ""
TOI-2843 "" 0.975 0.015599999576807022 "" "" "" 13.54699993133545 12.57699966430664
TOI-3384 "" 0.7002 0.04839999973773956 "" "" "" 12.670000076293945 11.579999923706055
"Gaia DR3 1879554280883275136" "" 12.6124 0.030500000342726707 "" "" "" "" ""
"TYC 7157-2044-1" "" 2.8543 0.07699999958276749 "" "" "" 10.989999771118164 9.795999526977539
TOI-1345 "" 1.3198 0.019600000232458115 "" "" "" 11.399999618530273 9.416000366210938
"UCAC4 670-070233" "" 0.9593 0.013199999928474426 5909.0 4.1366666952768965 0.05333333338300387 14.319999694824219 12.789999961853027
OGLE-2013-BLG-0102 "" "" "" "" "" "" "" ""
"UCAC4 334-184798" "" 2.0349 0.034699998795986176 "" "" "" 13.38700008392334 11.071000099182129
"G 192-13" M4.0V 129.3014 0.028300000354647636 3422.5 4.881456285715103 -0.05871428735554218 "" 6.638999938964844
"2MASS J02192210-3925225" M6+L4 24.8478 0.08829999715089798 "" "" "" "" 10.404000282287598
"TYC 3903-1144-1" "" 5.9771 0.011699999682605267 "" "" "" 10.729999542236328 9.383000373840332
"2MASS J16314726-2131246" "" 3.2992 0.01549999974668026 "" "" "" "" 10.361000061035156
"UCAC4 661-010267" "" 3.1947 0.04259999841451645 "" "" "" 15.982999801635742 12.494999885559082
TOI-3840 "" 1.3052 0.012900000438094139 "" "" "" 13.687999725341797 12.227999687194824
"UCAC4 292-067028" "" 2.1873 0.01769999973475933 5234.5 4.356400012969971 -0.019499999471008778 13.307999610900879 11.213000297546387
"UCAC4 707-062325" "" 0.9323 0.01590000092983246 "" "" "" 15.071000099182129 13.4350004196167
KOI-3495 "" 0.7043 0.019700000062584877 5650.857142857143 4.290285655430385 -0.03075714223086834 "" 13.420000076293945
KOI-1103 "" 0.513 0.018400000408291817 "" "" "" "" 13.59000015258789
"UCAC4 413-056550" "" 2.9577 0.014700000174343586 "" "" "" 12.789999961853027 11.055999755859375
"TYC 2081-1899-1" "" 7.8158 0.013100000098347664 "" "" "" 11.15999984741211 9.335000038146973
"HD  96519" F7IV/V 4.9324 0.013700000010430813 "" "" "" 8.90999984741211 7.696000099182129
"UCAC4 545-147870" "" 2.2222 0.017899999395012856 "" "" "" 14.211000442504883 11.838000297546387
TOI-2252 "" 1.4844 0.03629999980330467 5809.0 4.201000213623047 -0.16500000655651093 11.180000305175781 10.173999786376953
KOI-4898 "" 0.4778 0.026399999856948853 5787.625 4.245571408952985 -0.19754285791090556 "" 14.137999534606934
"2MASS J13223278-1408579" "" 3.5275 0.14149999618530273 "" "" "" "" 13.920000076293945
"HD 115600" F2IV/V 9.1707 0.020999999716877937 7046.5 4.394999980926514 0.004000000034769376 8.220000267028809 7.336999893188477
"TYC 1913-898-1" "" 0.4456 0.16200000047683716 "" "" "" 10.770000457763672 8.71399974822998
TOI-3108 "" 2.4348 0.02019999921321869 5181.5 4.5553998947143555 0.37449999153614044 14.017000198364258 11.845000267028809
"UCAC4 558-008593" "" 1.7674 0.01730000041425228 "" "" "" 11.899999618530273 10.574000358581543
TOI-4149 "" 2.9252 0.038100000470876694 "" "" "" 13.684000015258789 11.383999824523926
"UCAC4 492-000978" "" 4.3627 0.03669999912381172 "" "" "" 16.349000930786133 12.383000373840332
TOI-1435 "" 10.742 0.011599999852478504 "" "" "" 10.630000114440918 8.71399974822998
"UCAC4 432-118241" "" 2.0911 0.041200000792741776 "" "" "" "" 12.935999870300293
KOI-2512 "" 1.1319 0.023399999365210533 5386.0 4.562333424886067 -0.19346666832764944 "" 13.855999946594238
TOI-3425 "" 1.0807 0.01119999960064888 "" "" "" 13.538000106811523 12.119000434875488
TOI-2780 "" 0.2458 0.12610000371932983 "" "" "" 13.03600025177002 12.182000160217285
"TYC 7124-3097-1" "" 0.7589 0.012299999594688416 "" "" "" 12.119999885559082 11.329999923706055
KOI-4509 "" 1.9168 0.02410000003874302 4237.0 "" -0.2199999988079071 "" 13.111000061035156
"TYC 1157-1545-1" "" 5.9938 0.016300000250339508 "" "" "" 10.579999923706055 9.114999771118164
KOI-1357 "" 1.1665 0.026000000536441803 5359.0 4.462500095367432 0.2636000066995621 "" 13.534000396728516
"UCAC4 482-125628" "" 1.439 0.01810000091791153 "" "" "" 13.986000061035156 12.236000061035156
"UCAC4 777-014653" "" 4.1596 0.011800000444054604 "" "" "" 12.555000305175781 10.564000129699707
"UCAC4 305-282685" "" 2.7862 0.023000000044703484 "" "" "" 14.307000160217285 11.843000411987305
TOI-3042 "" "" "" "" "" "" 13.21500015258789 11.855999946594238
"Wolf  433" M3.5V 70.1139 0.02969999983906746 3449.05 4.8647428921290805 0.11963636275719512 11.501999855041504 6.690999984741211
"UCAC4 523-050572" "" 2.2029 0.014700000174343586 "" "" "" 13.20199966430664 11.611000061035156
TOI-3195 "" 0.5558 0.024700000882148743 "" "" "" 13.307999610900879 11.402999877929688
KOI-2882 "" 1.9912 0.02250000089406967 4442.0 4.599999904632568 "" "" 12.970999717712402
"ASASSN -14cn" "" 3.8896 0.11630000174045563 "" "" "" "" ""
KOI-3486 "" 0.7657 0.013899999670684338 5488.0 3.8299999237060547 -0.03999999910593033 "" 12.512999534606934
TOI-2312 "" "" "" "" "" "" 13.131999969482422 11.548999786376953
"UCAC4 866-004830" "" 1.4799 0.013100000098347664 "" "" "" 13.039999961853027 11.447999954223633
Kepler-1586 F5 1.7724 0.00930000003427267 6156.75 4.2617141859872 -0.1933750007301569 "" 11.642999649047852
"TYC 3103-210-1" "" 8.1939 0.010400000028312206 "" "" "" 11.0 9.211000442504883
TOI-1812 G9 5.76 0.011800000444054604 5059.0 4.625 0.003000000026077032 12.465999603271484 10.312000274658203
TOI-3710 "" 0.914 0.01640000008046627 "" "" "" 13.932000160217285 12.378999710083008
"2MASS J05350313-0525364" M8.75 "" "" "" "" "" "" 15.600000381469727
"TYC 7481-258-1" "" 2.2442 0.03579999879002571 "" "" "" 11.600000381469727 10.515000343322754
"UCAC4 734-057583" "" 1.7333 0.013299999758601189 "" "" "" 13.017999649047852 11.633000373840332
KOI-1477 "" 0.9546 0.025200000032782555 5294.285714285715 4.691500107447307 -0.04320000000298023 16.14699935913086 13.996000289916992
TOI-2748 "" 1.8622 0.015399999916553497 "" "" "" 13.470000267028809 11.763999938964844
"HD 224328" F8 10.8973 0.0203000009059906 "" "" "" 8.720000267028809 7.373000144958496
"HD 148049" F8 19.841 0.013299999758601189 6044.222222222223 4.175714220319476 -0.3500000068119594 7.420000076293945 6.071000099182129
"UCAC4 551-007699" "" 3.2495 0.47839999198913574 5103.0 4.552000045776367 -0.0533499987795949 14.085000038146973 11.11299991607666
TOI-1410 "" 13.778 0.01269999984651804 4602.666666666667 4.578999996185303 0.24400000274181366 11.109999656677246 8.57699966430664
Kepler-1279 "" 0.6639 0.011900000274181366 5999.428571428572 3.890333414077759 0.15916666761040688 "" 12.619999885559082
"HD  17156" F9V 12.9142 0.01769999973475933 6021.384615384615 4.201538471075205 0.1959166663388411 8.15999984741211 6.763000011444092
"UCAC4 407-057352" "" 2.1084 0.03060000017285347 "" "" "" 13.432999610900879 11.843999862670898
"UCAC4 574-008354" "" 6.1158 0.015200000256299973 4555.0 4.659999847412109 -0.1633333365122477 13.545999526977539 10.58899974822998
"UCAC4 392-128075" M1V 3.1554 0.04490000009536743 3884.0 "" 0.2680000066757202 16.533000946044922 12.604000091552734
"UCAC4 545-094327" "" 1.2732 0.014600000344216824 "" "" "" 13.493000030517578 11.326000213623047
KOI-5030 "" 0.6374 0.03099999949336052 5562.0 3.5 -0.10000000149011612 "" 13.093999862670898
"HD  33636" G0V_CH-0.3 33.7982 0.05290000140666962 5963.95652173913 4.520949983596802 -0.09268421042514474 6.980000019073486 5.572000026702881
"TYC 6214-410-1" "" 1.8354 0.020999999716877937 "" "" "" 12.300000190734863 10.29800033569336
"PSR J1630+3550" "" "" "" "" "" "" "" ""
"2MASS J12411733-0703032" "" 25.8266 0.0754999965429306 "" "" "" "" 10.824000358581543
"UCAC4 312-021755" "" "" "" "" "" "" "" 12.126999855041504
"HD   5806" G1/2V 14.1934 0.027799999341368675 "" "" "" 8.40999984741211 7.025000095367432
KOI-3430 "" 0.4652 0.025299999862909317 "" "" "" "" 13.817000389099121
"Cl* NGC 7243    JFA    2088" "" 3.8145 0.7052000164985657 "" "" "" 13.489999771118164 11.64799976348877
"G 222-3" dM5.5 44.3496 0.3555999994277954 3050.0 4.989999771118164 "" 15.40999984741211 9.458999633789062
"HD  80917" A3III 8.6396 0.12470000237226486 "" "" "" 7.320000171661377 6.679999828338623
KOI-3689 "" 0.9698 0.01269999984651804 6001.833333333333 4.221199989318848 0.03166666595886151 "" 12.626999855041504
TOI-3915 "" 3.5926 0.01590000092983246 5302.75 4.526575088500977 0.03389999968931079 13.11299991607666 11.03600025177002
"CD-36  1818" K0 10.7612 0.011300000362098217 5506.0 4.260000109672546 0.0774999987334013 10.0 8.244000434875488
"LP  486-54" M3V 13.567 0.13809999823570251 4487.5 2.799999952316284 -0.1720000058412552 "" 10.64799976348877
"UCAC4 482-001531" "" 1.7282 0.04089999943971634 5766.0 4.189500093460083 0.01935000065714121 12.727999687194824 11.175000190734863
"StM 274" M6? 31.7652 0.02590000070631504 4276.666666666667 4.818533261617024 0.0003333340088526408 12.359999656677246 8.138999938964844
"TYC 2150-4857-1" G5V 1.8875 0.014100000262260437 "" "" "" 11.579999923706055 10.048999786376953
TOI-2457 M0.0 16.2898 0.025499999523162842 "" "" "" 12.256999969482422 8.928999900817871
K2-302 M4V 9.0069 0.06270000338554382 4230.0 4.375 -0.22466667493184408 "" 12.767000198364258
Kepler-154 G6 1.0693 0.015699999406933784 5752.444444444444 4.446375012397766 0.01714285702577659 14.569999694824219 12.986000061035156
